session,time,distance,per,hand,num,audio,ide,label
1576,53,0.77914,0.522267,0.556682,17.23904,1.153299,2,1
1498,53,0.540437,0.709946,0.394791,16.811932,0.904241,5,1
1526,53,0.313784,0.791152,0.516317,16.512171,-5.994041,3,1
1535,53,1.216195,0.805447,1.736387,-0.718868,-0.373704,3,0
1560,53,0.960021,0.734203,1.007905,16.476762,-11.451632,3,1
1530,53,0.314842,0.843296,0.66787,14.612431,-12.445676,9,1
1525,53,0.294143,0.59241,0.474172,14.394196,6.419939,9,1
1549,53,0.578852,0.714711,1.030506,15.102646,-20.590181,6,1
1545,53,1.274753,1.003205,1.736387,15.517321,2.3723,3,0
1534,53,0.351,0.84247,0.952195,17.216388,-15.769769,9,1
1555,53,0.32781,0.723057,0.702355,18.715077,2.168512,5,1
1596,53,0.307714,1.003205,0.375318,16.49217,-12.104847,9,1
1584,53,0.352217,1.003205,0.571544,15.046104,7.675491,6,1
1579,53,0.34523,0.764234,0.401822,17.463302,-14.425205,6,1
1632,53,0.940947,0.812429,1.625384,10.902473,-0.854776,2,0
1588,53,0.350361,1.003205,0.77423,18.000046,2.401425,3,1
1507,53,1.172962,1.003205,1.736387,9.44503,-1.25566,3,0
1553,53,0.321795,0.504992,0.484885,18.440939,1.81817,5,1
1624,53,0.323384,0.805649,0.612287,18.42867,-14.1401,9,1
1559,53,0.375284,0.759979,1.736387,4.202918,2.232304,3,0
1629,53,0.366635,0.787929,0.570283,17.014513,-20.590181,7,1
1540,53,0.37883,0.760121,0.67336,15.394446,-18.01087,6,1
1598,53,0.628512,0.886108,1.736387,0.412339,0.86531,3,0
1578,53,0.32575,0.620685,0.615662,18.331814,-11.352058,6,1
1573,53,1.133613,1.003205,0.599774,17.944362,-0.398865,6,0
1508,53,0.331145,1.003205,0.778921,16.547847,-1.327576,6,1
1498,53,0.276061,0.756399,0.619855,16.919357,-11.859868,6,1
1606,53,0.365089,1.003205,0.282548,19.751006,-17.938176,6,1
1576,53,0.323195,1.003205,0.810197,16.343117,-9.797635,6,1
1516,53,0.854823,0.612803,0.933442,14.566513,-12.151885,7,1
1533,53,0.379889,1.003205,1.043659,17.407785,-0.063916,8,1
1537,53,0.340619,0.629989,0.932666,16.08303,1.244339,3,1
1605,53,0.773432,0.667801,0.25465,16.413497,-8.319443,9,1
1550,53,0.390045,0.787541,0.962501,19.221076,12.200576,9,1
1519,53,0.749658,0.857029,0.572729,18.370115,14.457733,3,1
1568,53,0.378223,1.003205,0.619674,16.733563,2.236405,3,1
1619,53,0.372017,1.003205,1.736387,2.807028,-0.457416,3,0
1576,53,0.971334,1.003205,0.721489,16.843112,-14.195234,7,1
1541,53,0.313154,1.003205,0.390758,5.702767,1.005809,3,0
1572,53,0.386045,0.826492,0.637133,15.013425,-12.5122,8,1
1598,53,0.657395,0.644547,0.933984,16.716347,1.621052,3,0
1515,53,0.286437,1.003205,0.624697,17.84067,-8.746817,9,1
1562,53,1.195172,0.905331,1.679691,1.717318,1.966669,3,0
1568,53,0.275423,1.003205,0.64373,18.9346,-11.78143,6,1
1544,53,0.785867,0.681422,0.865556,3.771689,0.568219,3,0
1597,53,0.297586,0.795783,0.759984,13.091762,-2.643358,6,1
1540,53,0.342619,0.651608,0.645552,18.11917,-20.590181,2,1
1554,53,0.265168,1.003205,0.662763,19.183447,4.089612,6,1
1615,53,0.308473,0.737143,0.732229,16.077951,-9.471674,9,1
1523,53,0.929336,1.003205,0.34246,19.3995,-16.97901,3,1
1588,53,0.378004,0.710539,0.841686,16.896,1.464718,4,1
1534,53,0.340683,0.706837,0.754975,17.773621,-20.58424,6,1
1614,53,0.360084,0.762039,0.617207,18.049387,-10.84785,6,1
1538,53,0.827611,0.617051,0.652751,17.790862,-10.328343,5,1
1498,53,0.324064,0.657258,0.70212,17.866585,13.162786,3,0
1520,53,0.328712,1.003205,1.0717,16.468047,-0.243901,3,1
1569,53,0.294578,0.692153,0.894307,19.298189,-13.418032,3,1
1558,53,0.573195,0.636187,0.681191,15.789406,-14.168973,9,1
1508,53,1.29425,1.003205,1.418548,16.356121,2.007263,3,0
1610,53,0.355386,0.733093,1.400189,18.398282,-20.590181,5,1
1498,53,0.324403,1.003205,0.775692,17.169788,12.834798,9,1
1540,53,0.374409,1.003205,0.482503,18.745962,-13.763174,3,0
1587,53,0.356847,1.003205,1.187964,19.751006,-0.163052,3,0
1543,53,0.431763,0.772215,0.456128,15.841137,-8.504826,5,1
1574,53,0.877512,1.003205,0.664291,16.325238,0.516172,3,0
1498,53,0.374845,1.003205,1.736387,6.291875,1.614425,2,0
1552,53,0.728452,0.552635,0.861334,17.232909,-15.353911,9,1
1536,53,0.337377,0.793793,0.642492,16.119586,-1.301903,3,1
1596,53,1.131358,0.66277,0.5756,14.921519,-5.537858,9,1
1571,53,0.363786,1.003205,0.846519,9.95843,1.988661,3,0
1551,53,0.359041,0.89919,0.600002,15.906095,-11.972786,7,1
1618,53,0.269406,0.86839,0.76637,16.937114,-10.048674,7,1
1610,53,0.37117,0.814411,0.927494,18.315999,-11.020487,3,1
1507,53,0.328769,0.423129,0.976814,17.129232,0.573235,5,1
1588,53,0.66447,0.685413,0.602336,18.026828,1.676611,8,1
1551,53,0.290349,0.835917,0.518948,14.853105,-7.778963,9,1
1561,53,0.302947,0.696176,0.682815,17.090162,-11.182011,6,1
1528,53,0.320493,1.003205,1.043193,16.52954,1.3242,6,0
1561,53,0.373482,0.734738,1.396808,17.865662,1.431868,3,0
1506,53,0.324028,0.703424,0.475952,19.708711,-18.780185,4,0
1527,53,0.308882,0.53973,0.763253,19.253529,-15.864646,9,1
1594,53,0.931067,0.774951,0.77139,16.246631,-16.896482,6,1
1591,53,0.420442,0.74335,0.383303,16.902614,1.895587,3,1
1550,53,0.346277,0.767172,0.50772,15.317099,-10.760408,3,0
1529,53,0.303176,0.880401,0.461092,16.824643,0.368829,9,1
1577,53,1.122691,0.915988,1.736387,5.7623,3.176262,3,0
1568,53,0.492093,1.003205,0.547689,15.325514,-16.749528,5,1
1518,53,0.578125,0.788382,0.825253,3.527668,-0.66358,5,0
1530,53,0.364707,0.624139,0.744058,16.72806,-13.143198,3,0
1630,53,0.918732,0.956489,0.399868,16.914959,-0.572245,3,1
1513,53,0.36817,1.003205,0.568047,18.57578,-15.599572,5,1
1535,53,0.295261,0.805098,0.713557,15.314921,-13.796405,3,1
1558,53,0.281672,0.572995,0.599311,15.067841,21.361783,6,1
1556,53,1.267071,0.865487,1.736387,4.929847,-0.023721,3,0
1586,53,0.353322,0.677573,0.419347,18.173297,-4.101827,3,1
1603,53,0.358227,0.783844,0.973181,14.987625,-14.608784,9,1
1528,53,0.361954,0.877656,0.477752,16.679312,-14.470699,3,1
1581,53,1.038433,0.719185,1.736387,6.125546,1.072377,3,0
1599,53,0.721787,0.80394,1.653987,17.681759,0.915392,3,0
1584,53,0.336699,0.713549,0.750035,18.503437,-0.518074,3,1
1544,53,0.315109,0.665589,0.723932,15.784567,-0.020769,6,1
1554,53,0.284826,1.003205,0.562679,18.205181,-10.860803,6,1
1599,53,0.391317,0.739865,0.598317,18.109244,-18.203157,6,1
1547,53,0.391641,0.701822,0.657581,15.560135,-12.210916,9,1
1626,53,0.312946,0.699549,0.240198,18.499112,10.192238,2,1
1544,53,0.333974,0.593964,0.617452,16.146817,9.066915,3,1
1525,53,0.346254,0.745476,0.412766,19.054221,-13.96042,3,1
1531,53,0.362937,0.742164,0.761348,16.985056,2.047897,6,0
1596,53,0.313346,0.522437,1.508382,19.751006,-13.646939,9,0
1530,53,0.499214,0.829574,0.123915,12.498102,10.230415,9,1
1529,53,0.39246,0.719384,0.685,16.942157,-17.737307,3,1
1534,53,0.562942,0.808373,0.80512,18.636927,6.771163,5,1
1555,53,0.331421,0.967751,0.634681,17.387237,1.028383,9,1
1503,53,0.447071,1.003205,0.780932,18.563989,8.612678,9,1
1574,53,0.79987,0.67512,0.426623,15.513984,1.327479,9,1
1574,53,0.348776,0.627106,0.409956,16.473398,0.303254,5,1
1521,53,0.346964,1.003205,0.706259,14.346077,-0.090514,8,1
1592,53,0.336516,0.678719,0.509595,19.751006,-10.001844,9,1
1543,53,0.501872,0.700476,0.748427,16.913704,-9.121674,7,1
1586,53,0.60752,0.699874,0.761237,16.920052,-15.056087,9,1
1584,53,0.888185,0.894438,0.851717,19.179082,3.182146,3,1
1518,53,0.415895,0.73586,0.765347,14.61948,2.981566,6,1
1588,53,0.292751,0.785628,0.459896,16.563176,-13.442731,6,1
1532,53,0.88283,1.003205,1.736387,1.466873,2.331921,3,0
1503,53,0.828958,0.687128,0.655342,16.742426,-18.343437,2,1
1525,53,0.367191,0.838061,0.634953,17.868006,-19.432876,2,1
1570,53,0.311046,0.523828,0.628231,14.182383,0.614284,6,1
1498,53,0.405706,1.003205,0.689394,16.672445,15.383782,9,1
1531,53,0.350074,1.003205,0.690184,16.890675,-9.711876,6,1
1580,53,0.336503,0.793513,1.736387,3.838218,1.351882,3,0
1535,53,0.51674,1.003205,0.693604,18.27702,-19.198576,7,0
1523,53,0.441098,1.003205,0.549725,16.422735,18.973822,6,1
1602,53,0.635794,0.791847,0.489749,17.709635,-7.407884,3,1
1561,53,0.298285,1.003205,0.238506,19.611244,-12.796838,9,1
1536,53,0.361785,0.853887,0.987585,16.817323,-7.709406,3,1
1537,53,0.368946,1.003205,0.849089,15.78579,-0.621691,2,1
1561,53,0.371781,1.003205,0.65656,16.733702,8.902147,8,1
1534,53,0.294704,1.003205,0.610289,19.549751,2.151822,3,1
1587,53,0.395165,0.85085,0.447009,17.34552,0.872536,3,1
1569,53,0.324341,1.003205,1.00357,16.086919,-20.590181,6,1
1520,53,0.333571,0.749376,1.014226,14.94008,0.023202,5,0
1547,53,0.344729,1.003205,0.987153,4.813391,-0.879739,3,0
1620,53,0.394626,1.003205,0.922745,14.681217,2.511607,3,1
1576,53,0.984654,0.670953,0.808497,19.060255,-9.888242,3,0
1580,53,1.29425,1.003205,0.759055,18.034807,0.732442,3,0
1591,53,0.31557,0.647227,0.529714,17.544475,17.334605,8,1
1594,53,1.096324,1.003205,1.736387,10.595874,-0.129776,3,0
1569,53,0.370676,0.677829,0.639015,17.954072,0.915448,3,0
1565,53,0.345067,1.003205,0.886868,17.156202,15.166029,9,1
1532,53,0.31452,0.864191,1.537213,17.22611,1.896612,3,0
1606,53,0.350103,0.786478,0.515238,18.787546,-12.408383,3,1
1559,53,0.748786,0.721617,0.60663,19.751006,-16.300344,7,1
1567,53,0.91811,0.671397,0.849004,15.502751,-19.683095,4,0
1538,53,0.870357,1.003205,0.592359,17.309753,-11.578741,9,1
1577,53,0.731499,0.918985,1.736387,15.711085,1.860231,3,0
1592,53,0.321814,0.437223,0.726217,16.971281,1.376292,3,0
1582,53,0.310884,0.837192,0.744054,17.984447,-0.133202,3,1
1610,53,0.390268,0.719719,0.646659,19.751006,-9.641087,3,1
1567,53,0.32842,1.003205,0.197508,18.852638,1.145779,3,1
1565,53,1.165933,0.80083,0.63922,15.340196,-5.823589,6,1
1582,53,0.33393,1.003205,0.434764,14.547659,1.124489,3,1
1528,53,0.266893,0.758658,1.023703,19.171827,15.239127,6,0
1599,53,0.779616,0.87509,0.624368,16.16376,-7.671507,6,1
1573,53,0.374133,0.741495,0.854344,17.965328,-19.706594,3,1
1540,53,0.349487,0.616283,0.73972,15.926711,-8.691405,5,1
1567,53,0.748052,0.667216,0.794374,17.82685,-11.850882,6,1
1592,53,0.344697,0.657217,1.076257,16.117004,-14.706664,6,1
1591,53,0.637018,1.003205,1.198515,4.802134,1.902912,3,0
1499,53,0.369257,0.840627,0.786434,15.715737,-5.936573,7,1
1619,53,0.988003,0.654444,0.936808,15.674077,-10.307165,6,1
1588,53,0.399257,1.003205,0.532348,17.177129,-10.540329,5,1
1550,53,0.948975,0.450044,0.82417,15.820141,-7.52047,6,1
1522,53,0.950971,0.835374,1.178587,16.174095,1.60149,9,0
1552,53,0.266422,1.003205,0.474425,16.864697,-11.503827,5,0
1514,53,0.731579,0.824554,1.081866,16.12262,-14.312259,6,1
1498,53,1.29425,0.84347,0.680204,15.687214,0.380527,2,0
1535,53,1.014595,0.673127,0.168636,14.104952,-12.312541,8,0
1582,53,0.840587,0.791291,0.737258,17.535776,-16.68406,6,1
1570,53,0.346145,0.587677,0.683559,18.677981,-10.626312,5,1
1546,53,0.347283,0.760665,0.612868,16.836141,-9.180229,3,1
1573,53,0.822889,0.91552,0.41614,16.999077,-18.520067,6,1
1526,53,0.754792,0.794604,1.044656,13.555932,-10.543874,9,1
1524,53,1.29425,0.781339,1.736387,2.799953,2.3194,3,0
1581,53,0.399725,0.711672,0.312102,16.408771,-11.699086,2,1
1518,53,0.34074,0.575795,0.61892,14.769021,-19.471278,7,1
1582,53,0.601968,0.732539,0.432172,17.195213,-0.117972,6,1
1509,53,0.892637,1.003205,1.596296,-0.718868,2.198221,3,0
1563,53,0.356634,0.762243,0.793463,18.68836,-15.250364,4,1
1572,53,0.313688,0.906242,1.520468,4.360012,2.305079,3,0
1518,53,0.330184,0.629065,0.842676,17.680155,-13.698366,5,1
1614,53,0.654035,1.003205,0.93917,16.04487,1.690723,3,0
1537,53,0.830652,0.867168,1.736387,-0.615513,-0.513509,3,0
1541,53,0.312371,0.408869,0.460669,13.121591,0.475893,2,1
1539,53,1.044355,0.753183,1.086339,16.590937,-10.441875,5,1
1511,53,0.383658,0.628167,1.736387,17.141847,-0.250527,9,1
1500,53,0.860452,1.003205,1.736387,15.4695,1.258501,3,0
1543,53,0.322058,1.003205,0.737487,17.805676,2.673397,9,1
1498,53,0.70902,1.003205,0.996433,1.496393,-0.134114,2,0
1533,53,0.540821,0.704181,0.616899,17.540145,-11.69929,9,1
1550,53,0.378913,0.536425,0.476241,17.582487,-7.113816,3,1
1619,53,0.275581,0.751973,0.896769,19.751006,-3.812358,4,0
1592,53,0.294806,0.735974,0.465347,17.421317,18.699886,9,1
1534,53,0.311243,1.003205,0.581424,17.938046,1.563427,5,1
1519,53,0.29535,0.719657,0.707046,17.305368,-5.277311,8,1
1587,53,0.344215,0.738845,0.760986,14.61863,12.509024,9,1
1547,53,0.789608,1.003205,0.457078,17.62101,-10.301548,3,1
1520,53,1.044674,0.50416,0.915591,13.683481,4.79438,6,1
1559,53,0.953346,1.003205,1.736387,8.314569,-0.402843,2,0
1579,53,0.299314,0.648215,0.555054,15.334478,-5.148575,3,1
1542,53,0.301674,1.003205,0.660186,17.452644,-18.666692,6,1
1536,53,0.309853,0.65391,0.715018,17.447891,1.033278,3,1
1506,53,0.39532,0.512553,0.480284,15.246906,0.553469,6,1
1564,53,0.557045,0.567599,0.396651,19.698648,-19.740528,5,1
1507,53,0.37835,0.831313,0.304927,15.957931,-13.774397,3,1
1578,53,0.322868,0.695304,0.21371,18.662999,-12.536898,3,1
1568,53,0.369812,0.810498,0.551799,16.817494,-12.318136,5,1
1548,53,0.353165,0.753536,0.54701,17.871114,-16.704422,6,1
1517,53,1.29425,1.003205,1.736387,7.297069,0.437649,3,0
1569,53,1.229851,1.003205,0.445505,16.058012,-3.23903,3,1
1498,53,0.997701,1.003205,0.789567,10.309865,0.206995,3,0
1537,53,1.076565,0.817205,1.736387,7.90497,-1.721533,3,0
1563,53,0.354795,0.599841,0.72649,19.257927,2.906669,9,1
1523,53,0.390354,0.808825,0.393906,15.919768,11.304835,6,1
1571,53,0.35305,0.739424,0.491067,16.62655,5.172703,8,1
1600,53,0.928257,0.696996,0.53184,15.048508,3.369313,9,1
1597,53,0.358456,0.566531,0.35559,14.700276,0.511446,9,1
1594,53,0.842115,0.663228,0.43165,17.543642,15.656006,8,1
1546,53,0.3456,0.766951,0.473589,19.134095,-1.105356,9,1
1600,53,0.295649,0.700973,0.774984,16.000491,1.847745,6,1
1601,53,0.973968,0.687782,0.552729,17.605981,0.452012,3,1
1594,53,0.375706,1.003205,0.730793,19.023122,-20.590181,3,1
1621,53,0.369356,0.606726,0.278281,19.63425,-20.590181,9,1
1550,53,1.052457,1.003205,1.689333,4.977696,-0.269599,3,0
1612,53,0.291938,0.829197,0.522496,19.5447,-12.837412,6,1
1593,53,0.365517,0.564577,0.991329,16.44071,-14.061416,9,1
1557,53,0.304806,0.827746,1.736387,15.553947,-0.405981,6,1
1516,53,0.37917,1.003205,1.736387,5.360473,1.19998,4,0
1512,53,0.32156,0.607628,0.614955,15.11234,-10.735214,6,1
1537,53,0.362346,0.622126,0.787131,14.725861,0.220002,3,1
1538,53,1.018658,1.003205,0.665078,8.281864,-0.264104,3,0
1549,53,0.395819,0.606438,0.963428,17.10575,-4.8578,5,1
1561,53,0.292534,1.003205,0.687953,15.372922,-17.986546,3,1
1543,53,0.36088,0.688669,0.869285,19.552201,1.028883,3,1
1578,53,0.334434,1.003205,0.512889,17.816928,-7.045603,6,1
1503,53,0.240911,0.893228,0.361457,16.156702,0.221947,3,1
1583,53,0.368409,0.854153,0.747137,16.807529,1.336833,6,1
1531,53,0.587963,0.585162,0.474081,15.301116,0.400219,3,1
1577,53,0.357105,0.861519,0.446107,16.581625,-10.216578,3,1
1538,53,0.367165,1.003205,0.761684,15.590846,-6.449616,5,1
1515,53,0.331393,1.003205,1.736387,3.917129,2.351164,3,0
1499,53,0.35579,0.643651,0.65668,17.646642,1.612772,6,1
1607,53,0.441838,0.61429,0.717906,16.994089,-8.356003,2,0
1545,53,0.33162,0.778788,0.399886,15.924305,-14.118103,3,1
1503,53,0.404982,0.788689,0.622969,17.756517,-20.590181,9,1
1498,53,0.829672,0.550122,0.751884,7.512609,1.042521,3,0
1551,53,0.359151,0.784894,0.486528,17.456972,-15.017381,6,0
1650,53,0.797218,0.548594,1.736387,2.35766,1.980585,3,0
1512,53,0.988886,1.003205,0.931093,2.539239,0.578321,3,0
1571,53,1.050524,1.003205,1.538242,5.160929,0.461506,2,0
1557,53,0.374818,0.701451,0.622333,17.430303,0.933438,3,1
1566,53,0.323515,0.311436,0.52538,16.424726,-18.561233,6,1
1551,53,0.41955,1.003205,0.597059,15.633759,0.912463,5,1
1512,53,0.303062,0.602677,0.866579,14.086097,1.699833,3,0
1586,53,0.365163,1.003205,0.543243,13.704492,2.264339,3,0
1498,53,0.816262,1.003205,1.736387,0.469993,0.379913,3,0
1536,53,0.305455,0.735232,0.511457,16.545922,-9.7231,3,1
1580,53,0.361423,0.635598,0.50553,18.272561,0.885912,2,1
1544,53,0.555685,0.826373,0.905422,15.119929,-13.92212,5,1
1528,53,0.97126,1.003205,0.363487,15.943505,-0.461298,3,0
1612,53,0.819448,0.691948,0.789075,14.603825,0.293246,3,0
1507,53,0.350667,0.823914,0.79907,18.170226,-11.319048,3,1
1526,53,0.385777,0.813749,0.842975,17.920159,-19.8386,7,1
1605,53,0.322707,0.755532,0.641174,16.534485,-10.101154,3,1
1552,53,0.261225,1.003205,0.957152,16.933254,-16.008977,9,0
1568,53,0.340085,0.877768,0.583459,19.111735,-9.717814,3,1
1500,53,0.295723,1.003205,0.941931,16.742394,0.727977,3,1
1643,53,0.352386,0.903545,0.824674,18.788305,-15.732069,9,1
1590,53,0.270876,0.692362,0.355214,19.751006,-18.526228,8,1
1568,53,0.661623,0.766867,0.84336,16.136746,-1.112457,4,1
1551,53,0.283449,0.649413,0.398691,17.264537,-4.964779,5,1
1593,53,0.255573,0.696548,0.836875,18.586681,-0.564775,9,1
1544,53,0.380132,0.778376,0.64487,16.308987,0.221371,6,1
1601,53,0.260105,0.76918,0.910188,15.3661,1.59584,4,1
1612,53,0.355066,0.641515,0.799802,16.731226,-16.771967,6,1
1540,53,0.325084,0.701304,0.578052,15.114119,-0.243523,9,1
1530,53,0.339319,0.861055,0.613331,14.383522,-10.286587,3,1
1579,53,0.338105,0.818537,0.284622,16.24727,-11.613511,9,1
1575,53,0.699771,0.87936,0.802929,19.403251,1.392384,4,0
1537,53,0.323442,0.750055,0.524927,16.07174,-6.964228,3,1
1498,53,0.3123,1.003205,0.897284,16.126458,-11.232123,3,1
1558,53,0.325698,1.003205,0.619607,17.42041,-8.970802,6,1
1557,53,0.729925,1.003205,0.680881,14.959326,-20.413068,6,1
1570,53,0.321737,1.003205,0.824062,15.834075,0.705906,5,1
1600,53,0.330163,0.698202,0.621936,16.892441,-11.169397,5,1
1555,53,0.344982,0.864301,0.421028,18.534931,-13.209084,9,1
1596,53,0.422483,0.679221,0.552641,17.710315,-15.03296,6,1
1516,53,0.383502,1.003205,1.163318,16.903919,3.183616,3,0
1644,53,0.775715,0.715369,1.220837,5.927971,1.572067,4,0
1565,53,0.399871,0.598957,0.561019,18.18199,-12.521799,9,1
1535,53,0.414421,1.003205,1.009562,7.066907,-0.794571,3,0
1590,53,0.332191,0.6509,0.74393,17.069565,-12.818811,9,1
1622,53,0.335588,0.332413,0.516887,18.487508,12.743761,9,1
1577,53,0.37241,0.465464,0.436426,15.619297,-17.447924,3,1
1517,53,0.974441,0.725088,0.503192,19.101838,1.952485,3,1
1559,53,1.29425,1.003205,1.456485,1.920901,1.474463,3,0
1542,53,1.29425,0.925998,0.301173,14.853806,-11.573388,3,0
1532,53,0.313539,0.792306,1.483009,15.470629,1.45541,3,1
1518,53,0.573879,1.003205,0.097581,16.250868,0.426604,9,1
1602,53,0.366952,1.003205,0.679822,16.341508,-9.467089,9,1
1578,53,0.708988,0.493466,0.799042,18.821231,-0.323173,6,1
1553,53,0.348282,0.815443,0.474795,15.239423,-11.24419,9,1
1577,53,0.877889,0.724313,0.837137,15.243458,-2.002613,3,1
1560,53,1.226098,0.823875,0.808261,14.414687,-20.590181,3,1
1499,53,1.29425,1.003205,1.49979,6.544065,1.426991,4,0
1513,53,0.288312,0.66811,0.647972,16.787572,-14.856667,6,1
1533,53,0.322947,0.722817,0.797467,17.565056,-15.798201,7,1
1617,53,0.640295,0.892767,1.736387,5.256439,2.717352,3,0
1527,53,0.945612,0.741315,0.61517,19.05973,-16.334844,6,1
1539,53,1.227893,0.750672,1.526584,1.47946,-0.148463,2,0
1595,53,0.847646,1.003205,0.341847,18.189483,-10.602785,6,1
1564,53,0.353477,0.769744,0.469676,15.588838,-13.804079,9,1
1546,53,0.397024,0.858397,0.840626,19.751006,-0.28099,3,0
1540,53,0.934506,1.003205,1.736387,16.25061,1.192795,3,0
1515,53,0.364125,1.003205,0.955216,14.972106,-8.26522,9,1
1539,53,0.350812,1.003205,0.894871,16.887888,-0.754915,9,1
1576,53,0.243413,0.647955,0.828662,17.542258,-4.623804,3,0
1556,53,0.320876,0.60244,0.751207,15.793278,-13.685617,9,1
1551,53,0.284741,0.805937,0.758729,16.197929,-7.752796,6,1
1518,53,0.927037,0.878992,0.001454,17.10377,-12.815483,5,1
1573,53,0.411371,0.500021,0.636441,16.864732,-9.234921,6,1
1575,53,0.313067,0.780007,0.794752,13.935856,1.57353,6,1
1527,53,0.307337,0.626305,1.054599,15.322804,1.359317,9,1
1576,53,0.320075,0.757528,0.599085,13.341786,1.241592,3,0
1527,53,0.297119,0.645935,0.745131,18.541549,19.222924,9,1
1518,53,0.374462,1.003205,0.626828,16.668489,1.127605,3,1
1498,53,0.98958,1.003205,0.772863,17.886294,0.537779,3,0
1547,53,0.311795,0.788831,0.49542,15.399885,-6.771316,5,1
1558,53,0.297545,0.812203,0.535908,16.119233,-11.547552,9,1
1529,53,0.346823,0.754166,0.659833,12.802666,1.910479,5,0
1498,53,0.559359,0.736794,1.59724,6.26781,1.473404,4,0
1571,53,0.484866,0.729236,1.020083,16.076457,1.596599,5,0
1507,53,0.336186,0.695261,0.581314,15.974871,-16.722447,2,1
1528,53,0.640424,0.685979,0.752488,18.003953,-17.761863,3,1
1538,53,0.380454,0.81362,0.643288,17.641477,0.157232,3,0
1515,53,0.249298,0.656369,0.826358,17.360533,0.210336,9,1
1529,53,0.325548,0.67406,0.776239,14.098013,1.537705,3,1
1613,53,1.04642,0.727957,0.600492,16.267099,-20.590181,6,1
1611,53,0.27897,1.003205,0.327794,19.012713,-6.407766,6,1
1613,53,0.357298,0.842518,0.595579,17.19993,-17.826264,3,1
1530,53,0.385702,1.003205,0.682191,4.823611,0.840041,3,0
1524,53,0.725301,1.003205,0.751502,7.895318,1.356389,3,0
1617,53,0.273806,1.003205,0.822125,17.660627,1.534217,3,0
1626,53,0.72236,0.665962,0.781336,16.986126,-20.590181,3,1
1556,53,0.807662,1.003205,1.736387,5.909873,1.396173,3,0
1559,53,0.377974,0.599589,1.184181,16.62284,2.455426,3,1
1530,53,0.379367,0.710205,1.736387,17.533507,0.611545,3,0
1498,53,0.293014,0.766966,0.535347,14.675323,12.64033,6,1
1542,53,0.94983,1.003205,1.654742,1.596218,0.684934,3,0
1515,53,0.338576,0.842485,0.199542,18.094021,-20.590181,6,1
1574,53,0.324658,0.781309,0.476548,17.395664,-16.883276,9,1
1561,53,0.394163,0.68144,0.441754,17.399161,-11.474015,6,0
1600,53,0.502593,1.003205,0.982605,15.077476,-4.702287,9,1
1509,53,1.29425,0.86675,1.647052,4.366543,1.172949,3,0
1559,53,0.308692,0.699625,0.868231,19.751006,-12.590608,2,1
1553,53,0.618628,0.547081,0.464832,17.674364,-17.183417,6,1
1534,53,0.299561,0.837369,0.779284,16.566083,0.65852,6,1
1559,53,0.719467,1.003205,0.589509,16.874393,-4.038872,6,1
1593,53,0.31506,0.709683,0.447502,17.857456,5.999475,8,1
1537,53,0.958256,1.003205,0.71074,17.234719,-14.89102,5,1
1498,53,0.35379,0.823027,0.86337,15.749017,-7.77354,5,1
1569,53,0.684251,0.720957,0.829297,16.33053,-16.917955,8,0
1525,53,0.550863,1.003205,1.736387,1.673995,0.506234,3,0
1631,53,0.375463,0.710112,0.569578,17.028803,-16.65163,6,1
1593,53,0.319161,0.736724,0.51695,18.978613,0.596182,6,1
1601,53,0.658778,1.003205,0.484502,8.609349,2.941517,3,0
1499,53,0.649856,1.003205,1.076645,15.950619,0.906751,3,1
1621,53,0.355067,0.594214,0.55114,16.147318,2.248509,9,1
1498,53,0.35944,0.684815,0.41391,14.926106,14.863871,6,1
1567,53,0.578273,0.789934,0.610681,17.375876,-13.67708,9,1
1528,53,0.314438,0.614464,0.490609,17.276473,-11.190604,3,1
1523,53,0.325291,0.793049,0.555747,13.082158,-13.470454,9,1
1570,53,0.318137,0.739538,0.632721,16.714048,-13.754429,3,1
1535,53,0.33163,1.003205,0.257251,15.626993,1.083186,2,1
1525,53,1.011417,0.800996,1.681579,16.779978,0.108987,3,0
1557,53,0.3886,0.613204,0.402881,16.387996,0.327521,3,1
1516,53,0.367834,0.640398,0.608678,17.955441,-9.110699,6,1
1606,53,0.846993,0.876437,0.736429,19.751006,-0.168815,3,0
1517,53,0.36279,0.651901,0.576198,17.212116,0.733778,5,1
1505,53,0.330292,0.711488,0.626147,16.142328,-8.519204,9,1
1509,53,0.38393,0.630482,0.804124,17.002624,-8.477921,3,1
1573,53,0.909418,0.795924,1.523968,17.445803,-0.688108,3,0
1543,53,0.302031,0.76988,0.500843,16.186875,10.787774,3,1
1528,53,0.807214,0.681644,0.545621,16.784152,-13.974283,5,1
1530,53,0.34631,0.873296,1.085362,19.450575,-15.015374,6,1
1555,53,0.570856,0.477438,0.865488,14.579346,1.171064,9,1
1531,53,0.970144,1.003205,0.940627,5.668846,2.368597,3,0
1609,53,0.370839,0.704241,0.457785,17.309328,-0.301191,9,1
1542,53,0.336957,0.749579,0.534292,16.300237,-10.261608,9,1
1552,53,0.773139,0.651057,0.679775,18.367841,-10.079481,6,1
1510,53,0.484304,0.646166,0.749903,15.922223,12.901091,6,1
1526,53,0.910036,0.720059,0.668562,17.984054,-16.069882,6,1
1603,53,0.377498,0.741827,0.48808,19.284129,-12.874314,9,1
1577,53,0.37123,0.706807,0.741498,15.899232,-10.907078,3,1
1561,53,0.358561,0.693026,0.368285,17.922167,-13.355394,9,1
